disable-inlining,max-memory-inhibit,klee-call-optimisation,use-construct-hash-stp,use-visitor-hash,equality-substitution,check-overshift,check-div-zero,use-branch-cache,use-independent-solver,use-call-paths,use-cex-cache,use-forked-solver,watchdog,const-array-opt,zero-seed-extension,warnings-only-to-file,smtlib-human-readable,warn-all-external-symbols,use-iterative-deepening-time-search,cex-cache-exp,all-external-warnings,readable-posix-inputs,return-null-on-zero-malloc,emit-all-errors,solver-optimize-divides,cex-cache-try-all,simplify-sym-indices,named-seed-matching,disable-verify,track-instruction-time,silent-klee-assume,suppress-external-warnings,cex-cache-superset,verify-each,max-memory,max-stack-frames,max-forks,max-sym-array-size,max-depth,batch-instructions,redzone-size,seed-time,max-solver-time,batch-time,uncovered-update-interval,max-static-fork-pct,max-static-solve-pct,max-static-cpfork-pct,max-static-cpsolve-pct,array-value-symb-ratio,array-value-ratio,search,switch-type,smtlib-display-constants,smtlib-abbreviation-mode,seed-file,sym-arg,sym-stdin,sym-files-1,sym-files-2,Coverage
False,True,False,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,1440,5525,2026,2217,492,8165,8,8,5,3,5,0.2668884004,0.5856780565,0.4188382458,0.2397969356,0.1877290321,0.5328090052,nurs:md2u,llvm,dec,let,1,6,5,2,22,374
True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,True,True,False,False,False,True,False,False,True,True,946,1491,723,931,186,7705,8,5,2,4,2,0.02482841299,0.4460760884,0.9102674205,0.9709289764,0.226012462,0.8684456925,nurs:covnew,llvm,bin,none,7,2,8,1,29,381
False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,1364,3331,1715,1754,428,10472,8,7,4,3,6,0.8019821028,0.4105840785,0.5732936247,0.778234631,0.5048596073,0.6973655933,nurs:cpicnt,simple,bin,named,7,4,8,1,12,151
False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,True,False,True,False,False,588,804,376,689,175,7641,11,4,1,2,1,0.161124902,0.2578782701,0.002705319331,0.3856690074,0.2510763052,0.2202211741,nurs:depth,internal,dec,none,5,2,10,1,24,996
False,True,False,False,False,True,True,False,True,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,1189,1545,1013,1321,216,13230,8,6,3,5,2,0.9825982781,0.6824434872,0.5601927271,0.3409499961,0.6080895631,0.838626587,nurs:rp,simple,bin,none,6,3,11,2,12,627
False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,True,False,False,False,True,True,True,577,645,366,481,117,6747,4,2,1,2,1,0.269604691,0.2466128461,0.1018012502,0.3821241232,0.6410872004,0.0804711431,bfs,internal,hex,named,10,1,8,1,25,364
True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,True,False,652,1174,457,893,322,10125,11,6,1,2,5,0.36622213,0.1559664108,0.6172414925,0.3168602368,0.4662086731,0.1361687756,nurs:icnt,simple,dec,let,8,2,15,1,30,1011
False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,379,1097,346,549,168,5897,11,5,1,6,3,0.7057508422,0.5387815849,0.2328468945,0.5840964905,0.4472507726,0.01700488474,bfs,internal,dec,none,9,1,9,2,14,355
True,False,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,938,1579,672,1235,482,13366,14,6,2,3,5,0.5006384973,0.7148291808,0.192440731,0.7458933484,0.2581735846,0.301607827,bfs,internal,bin,none,2,3,22,2,30,378
False,False,True,False,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,True,True,False,True,True,True,False,False,714,893,626,1091,417,6956,8,4,1,4,3,0.9077704321,0.8516959528,0.01932474666,0.5331796019,0.8281793932,0.7670003286,random-path,llvm,hex,named,5,3,17,1,11,793
False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,1267,1727,708,1668,603,16579,21,9,5,6,3,0.3902243576,0.9707282649,0.9529635945,0.9733060562,0.5280301855,0.5773985194,nurs:cpicnt,internal,dec,let,2,20,27,1,21,534
True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,False,False,True,True,373,791,500,825,457,4620,7,3,1,3,24,0.3773033373,0.1108491981,0.6005084761,0.3369713658,0.01649561293,0.7140413294,nurs:rp,llvm,dec,none,3,3,23,2,26,835
False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,False,True,False,974,1047,697,1265,782,8111,9,4,3,6,4,0.3875757891,0.3972957165,0.4368693853,0.518574602,0.8674986689,0.01167737222,random-path,internal,hex,none,1,3,28,2,26,333
False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,False,360,549,458,512,346,4094,6,2,1,2,14,0.6488250676,0.03701195456,0.6714303632,0.9527751646,0.1703295984,0.07182580365,random-path,internal,hex,let,5,3,17,2,13,768
False,False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,False,False,False,498,886,576,1187,597,6202,8,3,4,3,31,0.6478714597,0.1702107503,0.416217817,0.5338413617,0.141785235,0.2895345518,nurs:rp,llvm,bin,let,6,11,29,1,15,709
False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,False,396,455,450,337,351,3331,5,1,1,2,7,0.1777464085,0.8989967344,0.3515225747,0.3690462166,0.1456281543,0.3281135067,nurs:covnew,simple,dec,let,6,2,17,2,30,328
False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,True,False,False,False,True,True,True,True,True,True,False,False,True,679,949,505,752,613,8993,9,3,5,3,15,0.3989749724,0.3655804993,0.6670435732,0.4550782528,0.8528705491,0.3856799447,bfs,simple,bin,named,4,3,31,1,5,312
False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,False,False,True,True,310,383,278,247,266,6969,8,2,1,2,4,0.1527048412,0.2111584768,0.8887788492,0.4399535227,0.3300524176,0.889791016,nurs:depth,internal,bin,none,9,1,19,2,15,366
True,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,468,677,512,414,437,10107,11,3,4,4,10,0.8939029906,0.8073329894,0.4374956712,0.4050891611,0.616373059,0.7141716878,nurs:depth,simple,bin,named,10,3,39,1,30,365
True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,True,False,True,False,278,608,427,382,318,4759,10,2,1,4,3,0.3503630642,0.3892133851,0.7731063477,0.2864917295,0.4159706017,0.2666283164,bfs,llvm,bin,let,5,1,38,1,5,368
False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,True,False,False,649,989,634,582,462,7160,15,4,4,5,5,0.3590730648,0.2411369346,0.4765857824,0.5470194502,0.2722399943,0.4469810208,random-path,llvm,bin,let,10,1,57,1,19,368
True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,225,884,601,504,259,3977,9,1,4,3,4,0.7372466754,0.3723642859,0.4154450715,0.9873186093,0.4581312245,0.09672707751,dfs,internal,bin,none,3,1,44,1,7,362
True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,False,True,True,False,False,402,1409,688,646,530,7198,20,3,4,6,5,0.3973529467,0.06820259739,0.6919885228,0.7485856148,0.1003072822,0.5579594419,nurs:cpicnt,internal,dec,let,5,13,60,2,9,1076
False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,268,1026,649,538,482,5417,16,3,4,3,3,0.5797987689,0.35586134,0.9037916915,0.9881032094,0.3091539071,0.2962338535,nurs:qc,llvm,bin,named,9,10,38,1,19,391
True,True,False,False,False,True,False,True,True,False,True,True,True,False,False,False,True,False,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,445,1747,697,727,574,8611,29,6,4,8,7,0.5462242366,0.4698551196,0.729178051,0.3042860107,0.4029305731,0.4460080144,bfs,simple,hex,let,5,16,73,1,8,355
False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,266,733,427,529,319,6698,13,3,6,2,5,0.02937276173,0.8843575785,0.5601210854,0.06987871153,0.09782432598,0.908810449,nurs:covnew,internal,hex,none,7,7,32,2,16,351
False,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,378,1030,949,619,765,9352,24,4,4,3,8,0.8823946815,0.7195412945,0.9897687388,0.4452901197,0.7018719552,0.3034259611,nurs:qc,simple,hex,named,2,11,57,1,23,838
False,False,False,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,202,997,572,384,605,5167,18,2,4,3,8,0.5650372676,0.7478368706,0.9892980726,0.9579694325,0.3024143677,0.03726347832,random-path,internal,dec,none,5,11,51,2,17,700
True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,True,True,False,False,True,True,False,True,True,False,False,True,True,422,1090,1244,706,1121,11713,33,5,6,6,9,0.5513900478,0.9395218169,0.6548420236,0.7782578764,0.3800945356,0.3247796775,dfs,simple,dec,named,7,14,79,1,30,351
True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,194,759,342,310,526,9474,17,5,2,2,5,0.9273833891,0.9180160621,0.6348289693,0.1716463778,0.2610597045,0.2233549599,random-path,simple,hex,none,7,11,63,1,14,301
True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,True,True,True,False,True,False,True,243,1136,713,547,848,14298,21,9,4,3,8,0.04746429667,0.3574375237,0.7593502352,0.9371144189,0.06414003466,0.292451717,bfs,internal,hex,named,4,15,90,1,21,398
False,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,234,908,550,503,835,11931,12,6,3,2,5,0.5814698136,0.7369942195,0.6210128229,0.2965426393,0.8364402199,0.9953406207,nurs:qc,internal,dec,named,1,13,75,2,21,833
True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,285,1382,969,626,924,19989,30,13,6,4,7,0.7929374049,0.8073763003,0.05123229534,0.6715137504,0.00585226499,0.4132457289,nurs:cpicnt,internal,bin,none,10,18,114,2,18,742
False,False,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,220,1274,369,384,697,16185,28,4,3,3,7,0.07297013277,0.0004853207142,0.4760380517,0.5986212999,0.04971521144,0.3793532439,nurs:covnew,simple,hex,none,4,9,90,1,20,437
True,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,278,1523,748,644,1372,26202,42,9,3,4,29,0.4375416101,0.4497104502,0.05936322742,0.9945025136,0.7566700339,0.2654829131,dfs,internal,hex,none,7,14,135,2,29,388
False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,197,982,316,381,1103,12074,17,4,3,3,29,0.6148444931,0.05570309931,0.4081967935,0.3743450088,0.3484078178,0.8218520729,dfs,llvm,dec,let,4,7,51,1,25,376
True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,True,True,240,1599,479,572,1500,22608,37,4,5,4,31,0.130651787,0.9667613585,0.01125536878,0.5755942051,0.3067178609,0.4209089132,random-path,internal,hex,none,3,9,130,1,20,709
False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,220,1198,317,213,1137,7573,23,9,3,2,22,0.5769743046,0.2464687786,0.3913206451,0.7328294712,0.4951639512,0.5899822714,nurs:qc,llvm,dec,named,4,5,105,2,20,985
True,True,True,True,False,True,True,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,299,1600,605,438,1908,13101,46,5,6,4,39,0.5172704328,0.6675013543,0.5741085717,0.6316710017,0.5505524394,0.957638673,nurs:md2u,simple,bin,none,5,13,140,1,20,1098
True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True,False,160,915,571,166,1578,5732,38,9,3,2,23,0.5799885264,0.8141075217,0.5859205992,0.7348994722,0.9060277851,0.4339526094,nurs:cpicnt,internal,dec,named,8,4,105,1,21,418
True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True,False,True,True,True,False,False,310,1890,877,259,2678,8757,55,12,4,2,41,0.5465818834,0.4033490693,0.8234207633,0.5955991788,0.6680200733,0.7797366612,nurs:depth,simple,bin,let,8,6,160,1,22,724
False,False,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,True,True,209,707,841,249,853,4957,50,8,2,2,30,0.6262583129,0.1217995302,0.08963430921,0.3594642072,0.0570955753,0.5410093466,dfs,simple,hex,let,2,3,135,1,28,379
False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,True,420,1240,1071,366,1763,7766,73,16,6,3,58,0.7941559352,0.0564071958,0.9314220647,0.5652758211,0.6209042988,0.3440823896,nurs:md2u,llvm,dec,let,6,6,217,1,28,358
False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,369,1151,528,298,1264,4828,43,7,2,2,21,0.2595214879,0.9151783858,0.7140998516,0.3281999739,0.1083196031,0.4941332126,bfs,internal,dec,named,2,6,93,2,24,281
True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,True,False,True,425,1332,1226,494,2503,6198,95,9,2,2,40,0.3969188138,0.03106187911,0.3568001583,0.5065381118,0.6367473884,0.7202758943,nurs:qc,internal,bin,let,1,15,190,1,22,599
True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,True,True,True,False,361,1099,998,269,724,4923,48,5,4,7,27,0.009296163216,0.4476979859,0.3386886427,0.9342620661,0.4053735293,0.986594179,nurs:qc,llvm,bin,none,2,11,128,1,14,337
True,True,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,True,True,497,1892,1517,557,1890,6222,100,11,2,3,56,0.09685402112,0.9572375668,0.651724127,0.2819825345,0.6761494095,0.3020239914,dfs,internal,hex,named,3,19,225,1,14,587
False,False,True,True,True,False,False,True,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,True,False,291,1667,1199,551,1716,3119,59,8,1,3,44,0.373233806,0.8320498108,0.7676983467,0.4513733589,0.1735163522,0.4677094098,random-state,internal,dec,named,3,19,169,1,20,585
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,644,1938,2174,768,1945,8579,146,14,3,3,66,0.5937560642,0.9385803734,0.003571526663,0.7893066514,0.565283257,0.3974933666,random-state,internal,hex,named,3,20,243,1,25,706
True,False,True,True,True,False,True,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,619,985,1167,474,1788,7810,139,7,1,4,22,0.693684809,0.1552958571,0.486128364,0.1846807587,0.6295692749,0.9441929634,nurs:rp,llvm,dec,named,10,15,240,2,22,862
True,False,True,True,False,False,True,True,True,False,True,True,False,False,False,True,False,True,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,958,2386,1722,1009,2778,10036,184,19,5,3,53,0.4685529272,0.1959087304,0.9185942884,0.4475823732,0.1235973644,0.7721174825,nurs:md2u,simple,hex,none,10,23,274,2,29,294
False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,True,True,True,False,True,True,False,609,917,964,256,1542,4025,77,5,1,4,13,0.3403597366,0.916196451,0.3744939644,0.1810866635,0.491298447,0.6273807956,nurs:icnt,internal,bin,none,10,10,229,1,29,312
True,True,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,1019,1335,1214,522,1817,9949,202,8,5,4,24,0.3493522461,0.7854027584,0.1540159494,0.4638685171,0.3648676832,0.07924939399,nurs:covnew,simple,hex,none,2,19,271,2,17,399
True,False,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,True,True,True,True,True,False,True,964,1290,672,175,805,5621,46,8,1,7,8,0.6404580891,0.5492790293,0.7169757331,0.1589138815,0.4943407113,0.1982838524,nurs:covnew,llvm,bin,none,5,17,264,1,29,352
False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,False,False,True,False,False,1454,1535,1638,275,2037,14079,104,15,3,6,18,0.3445580343,0.1220740892,0.4046333684,0.04814490534,0.8973643236,0.04150570487,random-path,simple,dec,named,6,24,299,2,20,338
False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,1050,1244,438,96,734,3126,40,7,3,5,13,0.4096700828,0.7388026966,0.5406147771,0.04692613766,0.5656051973,0.2268643416,nurs:covnew,simple,hex,none,5,14,148,2,8,378
True,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,1581,1834,692,186,1141,6099,68,8,6,9,21,0.996980975,0.4272430801,0.5755463633,0.7515615491,0.9498299743,0.2102012031,nurs:icnt,llvm,bin,named,5,34,325,1,6,768
False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,True,750,1049,610,178,638,5510,35,8,3,8,16,0.1683354436,0.3347045778,0.9449518013,0.2777281178,0.2067780529,0.6710211992,nurs:md2u,internal,hex,named,4,31,268,1,3,622
True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,False,False,True,False,False,True,True,True,True,True,True,1238,2140,781,211,1326,8600,100,12,9,10,27,0.9495865134,0.7055169685,0.691959856,0.1621490177,0.8956874148,0.6808724205,nurs:covnew,simple,bin,none,4,45,426,2,16,314
False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,False,False,True,True,False,718,551,345,173,513,4870,25,7,2,4,8,0.6834465376,0.1911455531,0.5808254674,0.3105809274,0.5351586715,0.08895319587,nurs:depth,simple,bin,let,6,25,226,2,4,329
False,True,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,865,1196,792,220,641,7562,43,10,3,12,23,0.703937289,0.2776341066,0.7017876704,0.8212711848,0.4805794646,0.6742765656,dfs,simple,bin,named,10,35,310,1,27,310
False,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,509,429,191,153,345,4911,42,8,3,2,18,0.5267727317,0.2134052565,0.5774532694,0.5411053507,0.8891917395,0.6278878062,random-path,simple,bin,none,6,15,145,1,27,684
False,True,False,True,True,True,True,False,True,True,False,False,True,False,True,False,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,1131,786,402,179,641,9902,43,15,9,4,30,0.2070091016,0.03625174564,0.5969314495,0.8068240325,0.02124887742,0.9465379997,nurs:depth,llvm,dec,none,4,32,326,1,24,549
False,True,False,True,True,True,False,False,False,True,False,False,True,True,True,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,323,530,134,134,552,6115,36,9,5,3,22,0.3444409182,0.8149162443,0.7048595809,0.9284234128,0.08904111894,0.9961897153,nurs:rp,llvm,hex,none,1,18,238,1,13,716
True,False,True,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,False,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,661,787,195,215,901,12460,54,18,10,4,39,0.3238593566,0.02162026452,0.1992767949,0.4653648743,0.1417577164,0.4165642742,dfs,llvm,hex,none,8,43,350,1,25,274
True,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,205,488,124,113,276,3098,30,8,5,3,21,0.2357303144,0.7449111894,0.6194771927,0.5065125796,0.9488676156,0.2815615113,bfs,internal,hex,none,10,14,119,2,3,236
True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,False,False,True,325,721,180,304,674,7475,40,9,7,3,23,0.7412855779,0.3055075156,0.6516970067,0.8659200651,0.7413053796,0.4397690505,random-state,llvm,dec,named,8,20,355,1,20,843
True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,303,382,129,233,435,4012,40,7,7,4,13,0.4695862375,0.6860210645,0.9087143261,0.5793386837,0.4078207568,0.4749643417,random-path,simple,bin,none,4,20,79,1,12,839
